"match_id","date","team1","team2","venue","toss_winner","toss_decision","powerplay_runs","death_overs_runs","toss_win_helped","outcome_label","head_to_head_win_pct"
"571148","2012-09-05","Australia","Pakistan","Dubai International Cricket Stadium","Pakistan","field","30","15",1,0,"57.14"
"860279","2015-07-30","Sri Lanka","Pakistan","R Premadasa Stadium","Pakistan","bat","42","42",0,1,"66.67"
"355993","2009-06-06","Australia","West Indies","Kennington Oval","Australia","bat","37","49",0,0,"100.00"
"1199517","2019-10-22","Namibia","Scotland","ICC Academy","Namibia","bat","42","48",1,1,"100.00"
"1131237","2018-03-25","India","England","Brabourne Stadium","England","field","65","51",1,0,"35.29"
"1120094","2017-11-04","New Zealand","India","Saurashtra Cricket Association Stadium","New Zealand","bat","47","38",1,1,"0.00"
"682945","2014-03-29","Netherlands","New Zealand","Zahur Ahmed Chowdhury Stadium","New Zealand","field","35","30",1,0,NULL
"1158073","2019-03-10","West Indies","England","Warner Park, St Kitts","West Indies","bat","33",NULL,0,0,"56.00"
"1176792","2019-03-22","Papua New Guinea","Philippines","Amini Park","Philippines","field","67","55",0,1,NULL
"1187668","2019-11-08","New Zealand","England","McLean Park","New Zealand","field","52","76",1,1,"56.00"
"1199506","2019-10-19","Kenya","Scotland","ICC Academy Ground No 2","Scotland","bat","47","48",0,1,"100.00"
"1183543","2020-01-31","England","India","Manuka Oval","India","field","37","38",1,0,"57.69"
"895817","2016-01-26","Australia","India","Adelaide Oval","Australia","field","48","48",1,1,"54.55"
"1150549","2018-11-17","India","Australia","Providence Stadium","India","bat","50","31",1,1,"28.57"
"647247","2013-10-10","India","Australia","Saurashtra Cricket Association Stadium","India","field","73","29",0,0,"55.56"
"1173063","2020-03-01","England","West Indies","Sydney Showground Stadium","England","bat","41","41",1,1,"48.15"
"875491","2015-07-13","Nepal","Ireland","Civil Service Cricket Club, Stormont","Ireland","field","27",NULL,1,0,NULL
"287865","2007-09-16","India","New Zealand","New Wanderers Stadium","India","field","50","53",1,1,NULL
"350475","2009-03-27","South Africa","Australia","New Wanderers Stadium","South Africa","field","45","50",0,0,"50.00"
"1144980","2018-10-05","New Zealand","Australia","Manuka Oval","Australia","field","30","19",1,0,"22.22"
"1201670","2019-10-26","Spain","Gibraltar","La Manga Club Bottom Ground","Spain","field","26","27",0,0,NULL
"350476","2009-03-29","South Africa","Australia","SuperSport Park","Australia","field","41","37",0,1,"40.00"
"1197143","2019-09-18","Bangladesh","Zimbabwe","Zahur Ahmed Chowdhury Stadium","Zimbabwe","field","61","33",0,1,"33.33"
"1158354","2018-08-23","Namibia","Lesotho","Botswana Cricket Association Oval 1, Gaborone","Lesotho","field","59","43",0,1,NULL
"875553","2015-07-25","Ireland","Netherlands","The Village, Malahide","Netherlands","field","33","21",1,0,"33.33"
"1074966","2017-01-18","Hong Kong","Netherlands","Dubai International Cricket Stadium","Hong Kong","bat","59","53",1,1,NULL
"1198489","2019-10-05","Pakistan","Sri Lanka","Gaddafi Stadium","Pakistan","field","63","30",1,1,"45.83"
"1117824","2017-09-15","Pakistan","ICC World XI","Gaddafi Stadium","ICC World XI","field","41","56",0,1,"50.00"
"546473","2012-03-23","Canada","Scotland","Dubai International Cricket Stadium","Canada","bat","45","34",0,0,NULL
"589307","2012-12-28","India","Pakistan","Sardar Patel Stadium, Motera","Pakistan","field","46","59",0,1,"42.86"
"1201669","2019-10-26","Gibraltar","Portugal","La Manga Club Bottom Ground","Gibraltar","bat","41","29",0,0,NULL
"1187020","2019-12-11","India","West Indies","Wankhede Stadium","West Indies","field","76","64",0,1,"47.83"
"946551","2016-07-03","England","Pakistan","County Ground","England","bat","67","33",1,1,"57.89"
"623572","2013-05-12","Zimbabwe","Bangladesh","Queens Sports Club","Bangladesh","bat","55","32",0,1,"100.00"
"1126720","2018-06-20","New Zealand","South Africa","The Cooper Associates County Ground","South Africa","field","59","47",0,1,"66.67"
"492547","2011-06-26","England","India","County Ground","England","bat","49","19",1,1,"100.00"
"546410","2012-03-13","Canada","Netherlands","Dubai International Cricket Stadium","Netherlands","bat","43","37",0,1,"0.00"
"730283","2014-07-05","West Indies","New Zealand","Windsor Park, Roseau","New Zealand","field","30","8",0,1,"60.00"
"238195","2006-02-24","South Africa","Australia","New Wanderers Stadium","South Africa","bat","53","42",1,1,"0.00"
"1186488","2019-06-24","Malaysia","Thailand","Kinrara Academy Oval","Malaysia","field","32","11",0,0,"0.00"
"355999","2009-06-09","Netherlands","Pakistan","Lord's","Pakistan","bat","49","45",0,1,NULL
"1158359","2018-08-25","Lesotho","Malawi","Botswana Cricket Association Oval 1","Malawi","field","20","2",1,0,NULL
"1217747","2020-03-06","Hong Kong","Malaysia","Terdthai Cricket Ground","Malaysia","bat","42","33",1,0,"20.00"
"1158353","2018-08-23","Mozambique","Namibia","Botswana Cricket Association Oval 2","Mozambique","bat","16",NULL,0,0,NULL
"1147735","2018-07-14","Thailand","Uganda","VRA Ground","Uganda","field","29","25",0,1,NULL
"1229205","2020-08-13","Germany","Austria","Seebarn Cricket Centre","Germany","bat","48","63",1,1,"100.00"
"966765","2016-03-06","Bangladesh","India","Shere Bangla National Stadium","India","field","42",NULL,1,0,"50.00"
"889463","2015-06-20","Ireland","Scotland","Bready Cricket Club, Magheramason","Scotland","field","35","37",1,0,"100.00"
"1223952","2020-12-04","India","Australia","Manuka Oval","Australia","field","47","57",0,1,"35.48"
"1201683","2019-10-01","Nepal","Zimbabwe","Indian Association Ground","Nepal","field","46","30",1,1,"0.00"
"1201668","2019-10-25","Spain","Portugal","La Manga Club Bottom Ground","Spain","field","18","22",0,0,NULL
"1182649","2019-05-06","Zimbabwe","Tanzania","Takashinga Sports Club","Zimbabwe","bat","29","34",1,1,NULL
"757511","2014-10-23","Sri Lanka","South Africa","Colts Cricket Club Ground","Sri Lanka","bat","59",NULL,1,1,"55.56"
"366708","2008-12-28","New Zealand","West Indies","Seddon Park","New Zealand","bat","49","31",1,1,"0.00"
"636166","2014-02-02","Australia","England","Stadium Australia","Australia","bat","47","56",1,1,"36.84"
"1187678","2020-01-26","New Zealand","India","Eden Park","New Zealand","bat","45","23",0,0,"29.41"
"1198478","2019-09-24","India","South Africa","Lalabhai Contractor Stadium","South Africa","field","36","25",0,1,"47.37"
"1235830","2020-10-17","Romania","Bulgaria","Moara Vlasiei Cricket Ground","Romania","bat","61",NULL,1,1,"0.00"
"1192876","2019-09-03","Sri Lanka","New Zealand","Pallekele International Cricket Stadium","Sri Lanka","bat","38","37",0,0,"50.00"
"930579","2015-11-26","Hong Kong","Oman","Sheikh Zayed Stadium","Hong Kong","field","43","50",0,0,"50.00"
"1122902","2017-10-21","West Indies","Sri Lanka","Coolidge Cricket Ground","West Indies","bat","48","36",1,1,"41.18"
"963697","2016-02-09","India","Sri Lanka","Maharashtra Cricket Association Stadium","Sri Lanka","field","38","17",1,0,"50.00"
"682975","2014-03-25","Ireland","New Zealand","Sylhet Stadium","New Zealand","bat","54","50",0,1,"100.00"
"571149","2012-09-07","Australia","Pakistan","Dubai International Cricket Stadium","Pakistan","bat","32","38",1,0,"50.00"
"1237124","2020-12-01","South Africa","England","Newlands","South Africa","bat","48","68",0,0,"48.39"
"856121","2015-05-26","Sri Lanka","West Indies","R Premadasa Stadium","West Indies","field","25","12",1,0,"61.54"
"1172506","2019-02-13","Oman","Ireland","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Oman","field","47","31",1,1,"100.00"
"1144173","2019-03-22","South Africa","Sri Lanka","SuperSport Park","Sri Lanka","field","38","42",0,1,"45.45"
"226374","2006-01-09","Australia","South Africa","Brisbane Cricket Ground, Woolloongabba","Australia","bat","54","50",1,1,NULL
"287873","2007-09-19","England","India","Kingsmead","India","bat","47","70",0,1,NULL
"743975","2015-08-31","England","Australia","Sophia Gardens","Australia","field","30","30",0,1,"62.50"
"1190776","2019-07-28","Singapore","Nepal","Indian Association Ground","Singapore","bat","56","46",1,1,NULL
"1120293","2017-10-29","Pakistan","Sri Lanka","Gaddafi Stadium","Sri Lanka","field","44","56",0,1,"40.00"
"1182914","2019-05-09","Japan","Papua New Guinea","Ground 1, Independence Park","Japan","bat","13","8",0,0,NULL
"1173051","2020-02-23","England","South Africa","W.A.C.A. Ground","South Africa","field","29","35",1,0,"50.00"
"951349","2016-03-22","New Zealand","Pakistan","Punjab Cricket Association IS Bindra Stadium, Mohali","New Zealand","bat","59","45",1,1,"66.67"
"463141","2010-10-08","South Africa","Zimbabwe","OUTsurance Oval","Zimbabwe","bat","34","55",1,0,NULL
"356016","2009-06-19","Sri Lanka","West Indies","Kennington Oval","West Indies","field","45","50",0,1,"100.00"
"1197525","2019-10-07","Hong Kong","Ireland","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Ireland","bat","56","41",0,1,"0.00"
"562437","2012-06-01","Sri Lanka","Pakistan","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka","bat","36","43",1,1,"71.43"
"1202254","2019-11-14","West Indies","India","Providence Stadium, Guyana","West Indies","bat","16","9",0,0,"44.44"
"287878","2007-09-22","Australia","India","Kingsmead","India","bat","34","47",0,1,NULL
"473920","2010-12-30","New Zealand","Pakistan","AMI Stadium","Pakistan","bat","71","52",0,1,"57.14"
"533287","2012-09-28","Australia","India","R Premadasa Stadium","India","bat","48","36",1,0,"50.00"
"1190773","2019-07-26","Singapore","Malaysia","Indian Association Ground","Malaysia","bat","27","14",1,0,NULL
"533272","2012-09-18","Sri Lanka","Zimbabwe","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Zimbabwe","field","51","53",0,1,"100.00"
"1004729","2016-09-05","Ireland","Hong Kong","Bready Cricket Club, Magheramason","Hong Kong","bat","64","38",0,1,"100.00"
"1223941","2020-09-26","Australia","New Zealand","Allan Border Field","New Zealand","field","34","45",0,1,"80.95"
"287869","2007-09-18","England","New Zealand","Kingsmead","England","field","27","30",1,1,NULL
"1188623","2019-08-06","West Indies","India","Providence Stadium, Guyana","India","field","29","38",1,0,"46.67"
"1109610","2017-09-06","Sri Lanka","India","R.Premadasa Stadium, Khettarama","India","field","61","43",1,0,"58.33"
"1197052","2019-09-01","Scotland","Papua New Guinea","Lochlands","Papua New Guinea","field","28","27",1,0,"100.00"
"1147724","2018-07-08","United Arab Emirates","Papua New Guinea","VRA Ground","United Arab Emirates","bat","23","28",0,0,"33.33"
"1148055","2018-06-06","Malaysia","Thailand","Royal Selangor Club","Malaysia","bat","8","13",0,0,NULL
"426417","2010-09-05","England","Pakistan","Sophia Gardens","England","field","38","30",0,0,"20.00"
"1223942","2020-09-27","New Zealand","Australia","Allan Border Field","New Zealand","bat","37","24",0,0,"18.18"
"1172163","2019-03-04","India","England","Barsapara Cricket Stadium","India","field","52","47",1,1,"39.13"
"412681","2010-05-04","England","Ireland","Providence Stadium","Ireland","field","29","31",0,1,NULL
"355988","2009-06-18","India","New Zealand","Trent Bridge","New Zealand","bat","43","46",0,1,"100.00"
"1172918","2019-02-21","China","Kuwait","Asian Institute of Technology Ground","China","field","12","9",0,0,NULL
"1172922","2019-02-24","China","United Arab Emirates","Terdthai Cricket Ground","China","field","30","16",1,1,NULL
"1142502","2018-06-13","Ireland","Netherlands","Hazelaarweg","Ireland","bat","51","31",0,0,"33.33"
"875549","2015-07-25","Hong Kong","Scotland","The Village, Malahide","Scotland","field","39","31",1,0,NULL
"817205","2015-07-07","Bangladesh","South Africa","Shere Bangla National Stadium","South Africa","bat","56","39",0,1,"60.00"
"412690","2010-05-06","New Zealand","South Africa","Kensington Oval, Bridgetown","South Africa","bat","45","51",0,1,"100.00"
"456991","2010-05-22","New Zealand","Sri Lanka","Central Broward Regional Park Stadium Turf Ground","New Zealand","bat","31","26",1,1,"28.57"
"951347","2016-03-21","Australia","Bangladesh","M Chinnaswamy Stadium","Australia","field","43","48",0,0,"66.67"
"1172910","2019-02-18","Thailand","China","Terdthai Cricket Ground","Thailand","field","25",NULL,0,0,NULL
"1142913","2018-07-01","Pakistan","Zimbabwe","Harare Sports Club","Zimbabwe","field","43","45",0,1,"0.00"
"951395","2016-03-22","India","England","Himachal Pradesh Cricket Association Stadium","England","field","23","25",1,0,"30.77"
"1176436","2019-03-26","Sri Lanka","England","P Sara Oval","Sri Lanka","bat","44","28",0,0,"54.55"
"1172911","2019-02-18","Kuwait","Malaysia","Asian Institute of Technology Ground","Kuwait","field","36","38",1,1,NULL
"649101","2013-11-13","Pakistan","South Africa","Dubai International Cricket Stadium","Pakistan","bat","22","24",0,0,"33.33"
"664295","2013-09-15","South Africa","Bangladesh","Senwes Park","South Africa","bat","31","23",1,1,"33.33"
"533288","2012-09-29","England","New Zealand","Pallekele International Cricket Stadium","New Zealand","bat","36","42",1,0,"25.00"
"682947","2014-03-29","England","South Africa","Zahur Ahmed Chowdhury Stadium","England","field","54","68",1,1,"33.33"
"412698","2010-05-10","England","New Zealand","Beausejour Stadium, Gros Islet","New Zealand","bat","43","31",1,0,"25.00"
"1197509","2019-08-22","Namibia","Botswana","United Cricket Club Ground","Namibia","bat","57","52",1,1,"77.78"
"682899","2014-03-16","Hong Kong","Nepal","Zahur Ahmed Chowdhury Stadium","Hong Kong","field","40","35",1,1,NULL
"754793","2014-08-30","Australia","Pakistan","Kerrydale Oval","Pakistan","bat","29","14",1,0,"64.29"
"1188379","2019-06-23","Netherlands","Zimbabwe","Hazelaarweg","Zimbabwe","field","72","59",0,1,"0.00"
"1142915","2018-07-03","Australia","Zimbabwe","Harare Sports Club","Zimbabwe","field","71","45",0,1,"0.00"
"1172919","2019-02-22","Nepal","United Arab Emirates","Terdthai Cricket Ground","United Arab Emirates","bat","14","6",1,0,"33.33"
"1145890","2018-06-06","Ireland","New Zealand","YMCA Cricket Club","Ireland","bat","37","26",0,0,"100.00"
"1199536","2019-10-27","Kenya","Papua New Guinea","Dubai International Cricket Stadium","Kenya","field","21","27",1,1,NULL
"1200425","2019-09-16","Netherlands","Scotland","The Village, Malahide","Netherlands","field","62","49",1,1,"38.46"
"533298","2012-10-07","Sri Lanka","West Indies","R Premadasa Stadium","West Indies","bat","18","48",0,1,"60.00"
"1199521","2019-10-23","Nigeria","Oman","Tolerance Oval","Nigeria","bat","27","15",0,0,NULL
"1192224","2019-07-14","Malaysia","Nepal","Kinrara Academy Oval","Nepal","bat","39","53",0,1,"50.00"
"1152840","2019-05-05","England","Pakistan","Sophia Gardens","Pakistan","bat","36","36",1,0,"60.87"
"1199508","2019-10-20","Namibia","Papua New Guinea","ICC Academy Ground No 2","Papua New Guinea","bat","52","48",0,1,NULL
"1199512","2019-10-21","Papua New Guinea","Scotland","ICC Academy","Scotland","bat","33","43",0,1,"50.00"
"623571","2013-05-11","Zimbabwe","Bangladesh","Queens Sports Club","Zimbabwe","bat","53","35",1,1,NULL
"533302","2012-09-27","Australia","India","Galle International Stadium","India","bat","37","21",1,0,"57.14"
"951355","2016-03-25","Australia","Pakistan","Punjab Cricket Association IS Bindra Stadium, Mohali","Australia","bat","52","58",1,1,"57.89"
"412692","2010-05-07","West Indies","Sri Lanka","Kensington Oval, Bridgetown","Sri Lanka","bat","53","53",0,1,"0.00"
"951401","2016-03-24","Australia","Sri Lanka","Feroz Shah Kotla","Sri Lanka","bat","43","19",1,0,"25.00"
"860281","2015-08-01","Sri Lanka","Pakistan","R Premadasa Stadium","Sri Lanka","bat","47","54",0,0,"68.75"
"995469","2016-09-09","Sri Lanka","Australia","R Premadasa Stadium","Sri Lanka","bat","42","29",0,0,"80.00"
"1161231","2018-10-25","Australia","Pakistan","Kinrara Academy Oval","Australia","bat","68","43",1,1,"54.17"
"525817","2011-09-25","England","West Indies","Kennington Oval","England","field","27","39",1,1,"50.00"
"648683","2014-03-14","South Africa","Australia","SuperSport Park","Australia","field","43","31",1,0,"40.00"
"664293","2013-09-14","South Africa","Bangladesh","Senwes Park","Bangladesh","bat","24","15",1,0,"50.00"
"1144989","2018-11-17","South Africa","Australia","Carrara Oval","Australia","field","69",NULL,0,1,"44.44"
"540174","2012-03-30","West Indies","Australia","Kensington Oval, Bridgetown","West Indies","bat","62","15",1,1,"33.33"
"1086067","2017-11-17","England","Australia","North Sydney Oval","Australia","field","30","31",1,0,"59.26"
"1153843","2019-01-11","New Zealand","Sri Lanka","Eden Park","Sri Lanka","field","27","64",0,1,"44.44"
"1072320","2018-02-16","New Zealand","Australia","Eden Park","New Zealand","bat","64","37",0,0,"21.43"
"1185193","2019-06-19","Denmark","Germany","King George V Sports Ground","Germany","field","31","25",1,0,NULL
"1041615","2016-08-27","India","West Indies","Central Broward Regional Park Stadium Turf Ground","India","field","74","40",1,1,"14.29"
"1147722","2018-07-08","Scotland","Ireland","VRA Ground","Ireland","field","22","22",1,0,"16.67"
"698985","2014-01-19","Ireland","Pakistan","West End Park International Cricket Stadium","Ireland","field","22","33",0,0,"66.67"
"533312","2012-10-05","Australia","West Indies","R Premadasa Stadium","Australia","bat","32","34",1,1,"62.50"
"350347","2008-11-05","South Africa","Bangladesh","New Wanderers Stadium","Bangladesh","field","63",NULL,0,1,"0.00"
"1172929","2019-02-27","Kuwait","Nepal","Asian Institute of Technology Ground","Kuwait","field","32","32",1,1,NULL
"1198481","2019-10-01","India","South Africa","Lalabhai Contractor Stadium","South Africa","field","51","11",0,1,"50.00"
"566938","2013-08-31","England","Australia","Riverside Ground","Australia","field","73","40",0,1,"64.29"
"1065348","2016-12-04","India","Pakistan","Asian Institute of Technology Ground","India","bat","23","33",1,1,"46.15"
"1089243","2017-04-14","United Arab Emirates","Papua New Guinea","Sheikh Zayed Stadium","Papua New Guinea","bat","47","30",1,0,"0.00"
"946553","2016-07-05","England","Pakistan","The Rose Bowl","England","bat","36","28",1,1,"60.00"
"951345","2016-03-20","Sri Lanka","West Indies","M Chinnaswamy Stadium","West Indies","field","30","32",1,0,"62.50"
"533279","2012-09-22","Australia","West Indies","R Premadasa Stadium","West Indies","bat","54","46",0,1,"57.14"
"225271","2006-06-15","England","Sri Lanka","The Rose Bowl","Sri Lanka","bat","63","26",0,1,NULL
"533295","2012-10-02","India","South Africa","R Premadasa Stadium","South Africa","field","36","40",0,1,"50.00"
"1199500","2019-10-18","Hong Kong","Ireland","Sheikh Zayed Stadium","Hong Kong","bat","47","29",0,0,"33.33"
"542851","2012-06-28","England","India","County Ground","India","bat","37","27",1,0,"83.33"
"573672","2012-07-26","Netherlands","Bangladesh","Sportpark Westvliet","Bangladesh","bat","34","24",1,0,"0.00"
"300435","2008-02-05","New Zealand","England","Eden Park","New Zealand","field","57","36",1,1,"0.00"
"1147720","2018-07-07","Papua New Guinea","Bangladesh","VRA Ground","Bangladesh","field","21","30",1,0,NULL
"1168026","2019-07-26","England","Australia","County Ground","England","field","73","52",1,1,"54.05"
"565845","2012-09-05","England","Pakistan","Haslegrave Ground","England","bat","48","46",1,1,"36.36"
"1172505","2019-02-13","Netherlands","Scotland","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Netherlands","field","28","32",0,0,"28.57"
"1199548","2019-11-02","Ireland","Namibia","Dubai International Cricket Stadium","Ireland","bat","49","24",1,1,NULL
"546470","2012-03-23","Ireland","Netherlands","Dubai International Cricket Stadium","Ireland","field","35","23",0,0,"100.00"
"660185","2013-11-23","Kenya","Netherlands","ICC Academy","Netherlands","bat","56","26",0,1,"0.00"
"1168247","2019-02-24","India","Australia","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium","Australia","field","58","22",1,0,"37.50"
"569237","2013-02-09","New Zealand","England","Eden Park","New Zealand","field","65","41",1,1,"80.00"
"1199514","2019-10-21","Ireland","Oman","Tolerance Oval","Oman","field","46","55",0,1,"0.00"
"1183528","2019-11-05","Australia","Pakistan","Manuka Oval","Pakistan","bat","35","44",1,0,"58.06"
"657635","2013-12-13","Pakistan","Sri Lanka","Dubai International Cricket Stadium","Pakistan","field","42","51",1,1,"18.18"
"1197402","2019-08-22","Canada","Cayman Islands","White Hill Field, Sandys Parish","Canada","field","29","24",0,0,"100.00"
"951325","2016-03-13","Ireland","Netherlands","Himachal Pradesh Cricket Association Stadium","Ireland","field","50",NULL,1,1,"25.00"
"1072316","2018-02-03","New Zealand","Australia","Sydney Cricket Ground","Australia","field","23","27",0,1,"15.38"
"1001351","2017-02-19","Australia","Sri Lanka","Simonds Stadium, South Geelong","Sri Lanka","field","57","39",1,0,"30.77"
"1173052","2020-02-24","Australia","Sri Lanka","W.A.C.A. Ground","Sri Lanka","bat","38","23",1,0,"38.10"
"757513","2014-10-25","Sri Lanka","South Africa","Colts Cricket Club Ground","Sri Lanka","bat","30",NULL,0,0,"60.00"
"1007659","2016-06-22","Zimbabwe","India","Harare Sports Club","Zimbabwe","field","34","45",1,1,"50.00"
"1215136","2020-02-20","Malaysia","Hong Kong","Kinrara Academy Oval","Malaysia","bat","29","8",1,1,NULL
"1185190","2019-06-20","Germany","Jersey","College Field","Germany","field","39","43",0,0,NULL
"589306","2012-12-25","India","Pakistan","M Chinnaswamy Stadium","Pakistan","field","44","18",1,0,"50.00"
"1199526","2019-10-24","United Arab Emirates","Nigeria","Tolerance Oval","United Arab Emirates","field","20","27",0,0,NULL
"1178996","2019-05-25","Germany","Italy","Sportpark Maarschalkerweerd","Italy","field","29","52",1,0,NULL
"1142506","2018-06-20","Scotland","Netherlands","VRA Ground","Scotland","bat","75","48",1,1,"66.67"
"1176435","2019-03-24","Sri Lanka","England","P Sara Oval","Sri Lanka","bat","49","14",0,0,"60.00"
"1199515","2019-10-21","Bermuda","Kenya","ICC Academy","Kenya","bat","35","38",0,1,NULL
"531637","2012-02-27","England","Pakistan","Sheikh Zayed Stadium","England","bat","41","40",1,1,"33.33"
"1098211","2017-07-09","West Indies","India","Sabina Park, Kingston","West Indies","field","58","37",0,0,"66.67"
"685727","2013-11-20","South Africa","Pakistan","New Wanderers Stadium","Pakistan","field","60","42",0,1,"62.50"
"660223","2013-11-28","Netherlands","Scotland","Sheikh Zayed Stadium","Scotland","bat","48","28",1,0,"50.00"
"1050221","2016-09-27","Pakistan","West Indies","Sheikh Zayed Stadium","Pakistan","field","22","26",0,0,"62.50"
"951403","2016-03-24","Bangladesh","Pakistan","Feroz Shah Kotla","Bangladesh","bat","28","36",0,0,"38.46"
"683013","2014-04-04","England","South Africa","Shere Bangla National Stadium","England","field","24","26",0,0,"40.00"
"951387","2016-03-19","India","Pakistan","Feroz Shah Kotla","Pakistan","field","8","26",0,1,"45.45"
"546462","2012-03-22","Canada","Ireland","Dubai International Cricket Stadium","Canada","bat","37","30",0,0,NULL
"1176793","2019-03-22","Papua New Guinea","Vanuatu","Amini Park","Vanuatu","bat","42","31",1,0,NULL
"1201671","2019-10-26","Spain","Portugal","La Manga Club Bottom Ground","Portugal","field","35","28",0,1,"0.00"
"808871","2015-01-17","Pakistan","Sri Lanka","Sharjah Cricket Stadium","Pakistan","bat","25","24",0,0,"35.71"
"966751","2016-02-27","India","Pakistan","Shere Bangla National Stadium","India","field","30","12",0,0,"50.00"
"352674","2009-03-15","West Indies","England","Queen's Park Oval, Port of Spain","West Indies","field","46","9",0,0,"50.00"
"1184258","2019-05-20","Ghana","Namibia","Kyambogo Cricket Oval","Namibia","field","38","22",1,0,NULL
"718467","2014-04-03","Bangladesh","Ireland","Sylhet Stadium","Bangladesh","bat","21","20",1,1,"0.00"
"1153859","2019-02-08","New Zealand","India","Eden Park","New Zealand","field","54","32",0,0,"25.00"
"474466","2011-06-25","England","Sri Lanka","County Ground","Sri Lanka","field","41","22",1,0,"50.00"
"287856","2007-09-12","Australia","Zimbabwe","Newlands","Australia","bat","25","37",0,0,NULL
"1158072","2019-03-08","West Indies","England","Warner Park, St Kitts","West Indies","field","39","68",1,1,"54.17"
"1185156","2019-05-29","Ireland","West Indies","Sydney Parade","Ireland","field","42","50",1,1,"60.00"
"1168020","2019-06-21","England","West Indies","County Ground","England","bat","45","47",1,1,"46.15"
"1183545","2020-02-02","Australia","India","Manuka Oval","Australia","field","23","19",0,0,"65.38"
"355995","2009-06-07","Scotland","South Africa","Kennington Oval","Scotland","field","65","65",1,1,NULL
"1089202","2017-04-12","United Arab Emirates","Papua New Guinea","Sheikh Zayed Stadium","United Arab Emirates","field","22","12",0,0,NULL
"440946","2010-02-20","England","Pakistan","Dubai International Cricket Stadium","Pakistan","field","38","38",1,0,"33.33"
"300436","2008-02-07","New Zealand","England","Jade Stadium","England","bat","69","54",0,1,"50.00"
"584928","2012-10-30","Bangladesh","Pakistan","Guanggong International Cricket Stadium","Pakistan","field","21","27",1,0,"50.00"
"551595","2012-09-13","England","West Indies","County Ground","England","bat","35","21",1,1,"50.00"
"1183547","2020-02-08","Australia","India","Junction Oval","India","field","55","29",1,0,"62.96"
"412718","2010-05-16","Australia","New Zealand","Kensington Oval, Bridgetown","Australia","bat","20","30",1,1,"80.00"
"1157760","2018-11-06","India","West Indies","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium","West Indies","field","57","59",0,1,"45.45"
"885969","2015-07-17","Zimbabwe","India","Harare Sports Club","India","bat","61","43",0,1,"0.00"
"914217","2016-01-07","New Zealand","Sri Lanka","Bay Oval","Sri Lanka","field","53","47",0,1,"46.67"
"525816","2011-09-23","England","West Indies","Kennington Oval","England","field","51","20",0,0,"60.00"
"1185155","2019-05-28","Ireland","West Indies","Sydney Parade","West Indies","bat","37","38",0,1,"50.00"
"1140071","2018-04-03","West Indies","Pakistan","National Stadium","West Indies","bat","42","54",0,0,"33.33"
"287877","2007-09-22","New Zealand","Pakistan","Newlands","New Zealand","bat","44","37",0,0,NULL
"645647","2013-07-28","West Indies","Pakistan","Arnos Vale Ground, Kingstown","Pakistan","bat","35","38",0,1,"50.00"
"1173059","2020-02-28","England","Pakistan","Manuka Oval","Pakistan","field","44","34",0,1,"62.96"
"682995","2014-03-30","Bangladesh","India","Sylhet Stadium","India","bat","40","36",0,1,"50.00"
"1156218","2018-10-04","West Indies","South Africa","Brian Lara Stadium, Tarouba","South Africa","field","34","38",1,0,"58.82"
"1188621","2019-08-03","India","West Indies","Central Broward Regional Park Stadium Turf Ground","India","field","28","25",0,0,"53.85"
"1182650","2019-05-08","Mozambique","Rwanda","Old Hararians","Mozambique","bat","42","28",0,0,NULL
"1119501","2017-10-07","Australia","India","JSCA International Stadium Complex","India","field","49","19",0,1,"64.71"
"1229208","2020-08-15","Germany","Austria","Seebarn Cricket Centre","Germany","bat","36","35",1,1,"100.00"
"1145896","2018-07-01","Bangladesh","Ireland","Pembroke Cricket Club, Sandymount","Ireland","field","33","45",1,0,"42.86"
"306991","2007-09-04","Kenya","Pakistan","Gymkhana Club Ground","Kenya","bat","30","33",0,0,NULL
"636165","2014-01-31","Australia","England","Melbourne Cricket Ground","England","bat","45","31",1,0,"41.18"
"1185188","2019-06-20","Germany","Norway","College Field","Germany","field","30","18",0,0,NULL
"682949","2014-03-30","Bangladesh","Pakistan","Shere Bangla National Stadium","Pakistan","bat","49","44",0,1,"42.86"
"1150552","2018-11-18","South Africa","Bangladesh","Daren Sammy National Cricket Stadium, Gros Islet","Bangladesh","field","50","16",0,1,"60.00"
"287863","2007-09-15","New Zealand","Sri Lanka","New Wanderers Stadium","New Zealand","bat","48","36",0,0,"50.00"
"1229820","2020-08-29","Belgium","Luxembourg","Pierre Werner Cricket Ground","Belgium","bat","37","48",1,1,NULL
"1199505","2019-10-19","Namibia","Netherlands","ICC Academy","Netherlands","bat","25","42",0,1,"0.00"
"682915","2014-03-20","Bangladesh","Hong Kong","Zahur Ahmed Chowdhury Stadium","Hong Kong","field","52","1",1,0,NULL
"1197507","2019-08-19","Namibia","Botswana","United Cricket Club Ground","Botswana","field","63","59",0,1,"71.43"
"527688","2012-02-17","New Zealand","England","Westpac Stadium","England","field","24","15",1,0,"80.00"
