match_id,match_type,date,team1,team2,venue,toss_winner,toss_decision
1425647,,2024-04-29,Ireland,Zimbabwe,"Zayed Cricket Stadium, Abu Dhabi",Zimbabwe,field
1425648,,2024-04-29,Uganda,Thailand,"Tolerance Oval, Abu Dhabi",Thailand,field
1425649,,2024-04-29,Netherlands,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",Netherlands,bat
1425650,,2024-05-01,Netherlands,Zimbabwe,"Tolerance Oval, Abu Dhabi",Netherlands,bat
1425651,,2024-05-01,Sri Lanka,Uganda,"Zayed Cricket Stadium, Abu Dhabi",Sri Lanka,bat
1425652,,2024-05-01,Vanuatu,Ireland,"Tolerance Oval, Abu Dhabi",Ireland,field
1425653,,2024-05-01,United States of America,Thailand,"Zayed Cricket Stadium, Abu Dhabi",Thailand,field
1425654,,2024-05-03,Thailand,Scotland,"Tolerance Oval, Abu Dhabi",Thailand,bat
1425655,,2024-05-03,United Arab Emirates,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",Vanuatu,field
1425656,,2024-05-03,Sri Lanka,United States of America,"Tolerance Oval, Abu Dhabi",Sri Lanka,bat
1425657,,2024-05-03,Ireland,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",Ireland,bat
1425658,,2024-05-05,Ireland,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Ireland,bat
1425659,,2024-05-05,Sri Lanka,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,field
1425660,,2024-05-07,Sri Lanka,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Scotland,field
1426048,,2024-03-30,Papua New Guinea,Zimbabwe,Harare Sports Club,Zimbabwe,field
1426049,,2024-03-31,Zimbabwe,Papua New Guinea,Harare Sports Club,Papua New Guinea,field
1426050,,2024-04-02,Zimbabwe,Papua New Guinea,Harare Sports Club,Papua New Guinea,field
1426084,,2024-04-26,West Indies,Pakistan,"National Stadium, Karachi",West Indies,bat
1426085,,2024-04-28,Pakistan,West Indies,"National Stadium, Karachi",Pakistan,bat
1426086,,2024-04-30,West Indies,Pakistan,"National Stadium, Karachi",Pakistan,field
1426087,,2024-05-02,West Indies,Pakistan,"National Stadium, Karachi",West Indies,bat
1426088,,2024-05-03,Pakistan,West Indies,"National Stadium, Karachi",West Indies,field
1426450,,2024-04-01,Oman,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,field
1426451,,2024-04-02,Oman,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,bat
1426452,,2024-04-04,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1426453,,2024-04-05,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1426454,,2024-04-07,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,bat
1426455,,2024-04-12,Oman,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bahrain,field
1426456,,2024-04-12,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,field
1426457,,2024-04-12,Malaysia,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Malaysia,bat
1426458,,2024-04-12,Hong Kong,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Hong Kong,bat
1426459,,2024-04-13,Cambodia,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Cambodia,bat
1426460,,2024-04-13,United Arab Emirates,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,field
1426461,,2024-04-13,Nepal,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,bat
1426462,,2024-04-13,Malaysia,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Malaysia,bat
1426463,,2024-04-14,Oman,Cambodia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Cambodia,field
1426464,,2024-04-14,Saudi Arabia,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Saudi Arabia,bat
1426465,,2024-04-15,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,field
1426466,,2024-04-15,Malaysia,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Qatar,field
1426467,,2024-04-15,United Arab Emirates,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1426468,,2024-04-15,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,field
1426469,,2024-04-16,Qatar,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Saudi Arabia,field
1426470,,2024-04-16,Cambodia,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Cambodia,bat
1426471,,2024-04-17,Malaysia,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,field
1426472,,2024-04-17,Saudi Arabia,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Nepal,field
1426473,,2024-04-17,Cambodia,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Cambodia,bat
1426474,,2024-04-17,Oman,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Kuwait,field
1426475,,2024-04-19,Nepal,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,field
1426476,,2024-04-19,Hong Kong,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1426477,,2024-04-20,Nepal,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,bat
1426478,,2024-04-21,United Arab Emirates,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1426479,,2024-04-14,Jersey,Spain,La Manga Club Top Ground,Spain,field
1426480,,2024-04-14,Jersey,Spain,La Manga Club Top Ground,Jersey,bat
1426552,,2024-11-14,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Pakistan,field
1426553,,2024-11-16,Australia,Pakistan,Sydney Cricket Ground,Australia,bat
1426554,,2024-11-18,Pakistan,Australia,"Bellerive Oval, Hobart",Pakistan,bat
1426617,,2024-09-19,New Zealand,Australia,"Great Barrier Reef Arena, Mackay",New Zealand,bat
1426618,,2024-09-22,Australia,New Zealand,"Great Barrier Reef Arena, Mackay",Australia,bat
1426619,,2024-09-24,New Zealand,Australia,"Allan Border Field, Brisbane",New Zealand,bat
1426626,,2025-01-20,Australia,England,Sydney Cricket Ground,England,field
1426627,,2025-01-23,Australia,England,"Manuka Oval, Canberra",England,field
1426628,,2025-01-25,Australia,England,Adelaide Oval,Australia,bat
1426756,,2024-07-19,United Arab Emirates,Nepal,Rangiri Dambulla International Stadium,Nepal,field
1426757,,2024-07-19,Pakistan,India,Rangiri Dambulla International Stadium,Pakistan,bat
1426758,,2024-07-20,Thailand,Malaysia,Rangiri Dambulla International Stadium,Thailand,bat
1426759,,2024-07-20,Bangladesh,Sri Lanka,Rangiri Dambulla International Stadium,Bangladesh,bat
1426760,,2024-07-21,India,United Arab Emirates,Rangiri Dambulla International Stadium,United Arab Emirates,field
1426761,,2024-07-21,Nepal,Pakistan,Rangiri Dambulla International Stadium,Pakistan,field
1426762,,2024-07-22,Sri Lanka,Malaysia,Rangiri Dambulla International Stadium,Sri Lanka,bat
1426763,,2024-07-22,Thailand,Bangladesh,Rangiri Dambulla International Stadium,Thailand,bat
1426764,,2024-07-23,United Arab Emirates,Pakistan,Rangiri Dambulla International Stadium,Pakistan,field
1426765,,2024-07-23,India,Nepal,Rangiri Dambulla International Stadium,India,bat
1426766,,2024-07-24,Bangladesh,Malaysia,Rangiri Dambulla International Stadium,Bangladesh,bat
1426767,,2024-07-24,Thailand,Sri Lanka,Rangiri Dambulla International Stadium,Thailand,bat
1426768,,2024-07-26,Bangladesh,India,Rangiri Dambulla International Stadium,Bangladesh,bat
1426769,,2024-07-26,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,field
1426770,,2024-07-28,India,Sri Lanka,Rangiri Dambulla International Stadium,India,bat
1426830,,2024-05-10,Pakistan,Ireland,"Castle Avenue, Dublin",Ireland,field
1426831,,2024-05-12,Ireland,Pakistan,"Castle Avenue, Dublin",Pakistan,field
1426832,,2024-05-14,Ireland,Pakistan,"Castle Avenue, Dublin",Pakistan,field
1427420,,2024-04-20,Gibraltar,Estonia,Europa Sports Complex,Estonia,field
1427421,,2024-04-21,Gibraltar,Estonia,Europa Sports Complex,Estonia,field
1427422,,2024-04-21,Gibraltar,Estonia,Europa Sports Complex,Gibraltar,bat
1428151,,2024-05-18,Netherlands,Scotland,"Sportpark Westvliet, The Hague",Scotland,field
1428152,,2024-05-19,Ireland,Netherlands,"Sportpark Westvliet, The Hague",Netherlands,field
1428154,,2024-05-22,Scotland,Netherlands,"Sportpark Westvliet, The Hague",Netherlands,field
1428155,,2024-05-23,Scotland,Ireland,"Sportpark Westvliet, The Hague",Scotland,bat
1428156,,2024-05-24,Ireland,Netherlands,"Sportpark Westvliet, The Hague",Netherlands,field
1428743,,2024-04-12,Mexico,Costa Rica,Los Reyes Polo Club,Costa Rica,field
1428744,,2024-04-12,Mexico,Costa Rica,Los Reyes Polo Club,Mexico,bat
1428745,,2024-04-13,Costa Rica,Mexico,Los Reyes Polo Club,Costa Rica,bat
1428746,,2024-04-14,Mexico,Costa Rica,Los Reyes Polo Club,Mexico,bat
1429008,,2024-04-18,Thailand,Ireland,"7he Sevens Stadium, Dubai",Thailand,bat
1429009,,2024-04-21,Indonesia,Mongolia,Udayana Cricket Ground,Mongolia,field
1429010,,2024-04-21,Indonesia,Mongolia,Udayana Cricket Ground,Indonesia,bat
1429011,,2024-04-22,Mongolia,Indonesia,Udayana Cricket Ground,Mongolia,bat
1429012,,2024-04-22,Indonesia,Mongolia,Udayana Cricket Ground,Indonesia,bat
1429013,,2024-04-24,Indonesia,Mongolia,Udayana Cricket Ground,Indonesia,bat
1429014,,2024-04-24,Mongolia,Indonesia,Udayana Cricket Ground,Mongolia,bat
1429393,,2024-04-28,India,Bangladesh,Sylhet International Cricket Stadium,India,bat
1429394,,2024-04-30,Bangladesh,India,Sylhet International Cricket Stadium,Bangladesh,bat
1429395,,2024-05-02,Bangladesh,India,Sylhet International Cricket Stadium,India,field
1429396,,2024-05-06,India,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,field
1429397,,2024-05-09,India,Bangladesh,Sylhet International Cricket Stadium,India,bat
1429622,,2024-04-22,Botswana,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Botswana,bat
1429623,,2024-04-22,Mozambique,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Mozambique,bat
1429624,,2024-04-22,Lesotho,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Lesotho,bat
1429625,,2024-04-22,Mozambique,Botswana,"Botswana Cricket Association Oval 2, Gaborone",Mozambique,bat
1429626,,2024-04-23,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Botswana,bat
1429627,,2024-04-23,Mozambique,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Lesotho,field
1429628,,2024-04-23,Mozambique,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,bat
1429630,,2024-04-25,Mozambique,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,bat
1429631,,2024-04-25,Botswana,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Botswana,bat
1429632,,2024-04-25,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Rwanda,field
1429634,,2024-04-26,Mozambique,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,bat
1429635,,2024-04-26,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Rwanda,field
1430812,,2024-08-11,Ireland,Sri Lanka,"Pembroke Cricket Club, Sandymount, Dublin",Sri Lanka,field
1430813,,2024-08-13,Ireland,Sri Lanka,"Pembroke Cricket Club, Sandymount, Dublin",Ireland,bat
1430820,,2024-09-14,England,Ireland,"Castle Avenue, Dublin",Ireland,field
1430821,,2024-09-15,England,Ireland,"Castle Avenue, Dublin",Ireland,field
1431086,,2024-09-27,Ireland,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,field
1431087,,2024-09-29,Ireland,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,field
1431120,,2024-05-07,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431121,,2024-05-08,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431122,,2024-05-08,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431123,,2024-05-09,Mongolia,Japan,Sano International Cricket Ground,Mongolia,bat
1431124,,2024-05-11,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431125,,2024-05-11,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431126,,2024-05-12,Japan,Mongolia,Sano International Cricket Ground,Japan,bat
1431607,,2024-05-01,Thailand,Indonesia,Udayana Cricket Ground,Indonesia,field
1431608,,2024-05-02,Thailand,Indonesia,Udayana Cricket Ground,Thailand,bat
1431609,,2024-05-04,Indonesia,Thailand,Udayana Cricket Ground,Thailand,field
1431610,,2024-05-05,Thailand,Indonesia,Udayana Cricket Ground,Indonesia,field
1431611,,2024-05-06,Indonesia,Thailand,Udayana Cricket Ground,Indonesia,bat
1432194,,2024-05-09,France,Malta,Dreux Sport Cricket Club,France,bat
1432195,,2024-05-09,France,Malta,Dreux Sport Cricket Club,France,bat
1432196,,2024-05-10,Belgium,France,Dreux Sport Cricket Club,Belgium,bat
1432197,,2024-05-10,Belgium,Malta,Dreux Sport Cricket Club,Belgium,bat
1432198,,2024-05-11,Malta,Belgium,Dreux Sport Cricket Club,Malta,bat
1432199,,2024-05-11,Belgium,France,Dreux Sport Cricket Club,Belgium,bat
1432200,,2024-05-12,France,Belgium,Dreux Sport Cricket Club,France,bat
1432211,,2024-12-10,South Africa,Pakistan,"Kingsmead, Durban",South Africa,bat
1432212,,2024-12-13,Pakistan,South Africa,"SuperSport Park, Centurion",Pakistan,bat
1432225,,2024-11-24,South Africa,England,"Buffalo Park, East London",England,field
1432226,,2024-11-27,England,South Africa,"Willowmoore Park, Benoni",South Africa,field
1432227,,2024-11-30,South Africa,England,"SuperSport Park, Centurion",England,field
1432422,,2024-10-03,Bangladesh,Scotland,Sharjah Cricket Stadium,Bangladesh,bat
1432423,,2024-10-03,Pakistan,Sri Lanka,Sharjah Cricket Stadium,Pakistan,bat
1432424,,2024-10-04,West Indies,South Africa,Dubai International Cricket Stadium,South Africa,field
1432425,,2024-10-04,New Zealand,India,Dubai International Cricket Stadium,New Zealand,bat
1432426,,2024-10-05,Sri Lanka,Australia,Sharjah Cricket Stadium,Sri Lanka,bat
1432427,,2024-10-05,England,Bangladesh,Sharjah Cricket Stadium,England,bat
1432428,,2024-10-06,Pakistan,India,Dubai International Cricket Stadium,Pakistan,bat
1432429,,2024-10-06,Scotland,West Indies,Dubai International Cricket Stadium,Scotland,bat
1432430,,2024-10-07,South Africa,England,Sharjah Cricket Stadium,South Africa,bat
1432431,,2024-10-08,Australia,New Zealand,Sharjah Cricket Stadium,Australia,bat
1432432,,2024-10-09,South Africa,Scotland,Dubai International Cricket Stadium,South Africa,bat
1432433,,2024-10-09,India,Sri Lanka,Dubai International Cricket Stadium,India,bat
1432434,,2024-10-10,Bangladesh,West Indies,Sharjah Cricket Stadium,West Indies,field
1432435,,2024-10-11,Pakistan,Australia,Dubai International Cricket Stadium,Australia,field
1432436,,2024-10-12,Sri Lanka,New Zealand,Sharjah Cricket Stadium,Sri Lanka,bat
1432437,,2024-10-12,Bangladesh,South Africa,Dubai International Cricket Stadium,Bangladesh,bat
1432438,,2024-10-13,Scotland,England,Sharjah Cricket Stadium,Scotland,bat
1432439,,2024-10-13,Australia,India,Sharjah Cricket Stadium,Australia,bat
1432440,,2024-10-14,New Zealand,Pakistan,Dubai International Cricket Stadium,New Zealand,bat
1432441,,2024-10-15,England,West Indies,Dubai International Cricket Stadium,West Indies,field
1432442,,2024-10-17,Australia,South Africa,Dubai International Cricket Stadium,South Africa,field
1432443,,2024-10-18,New Zealand,West Indies,Sharjah Cricket Stadium,New Zealand,bat
1432444,,2024-10-20,New Zealand,South Africa,Dubai International Cricket Stadium,South Africa,field
1433362,,2024-05-23,West Indies,South Africa,"Sabina Park, Kingston, Jamaica",South Africa,field
1433363,,2024-05-25,West Indies,South Africa,"Sabina Park, Kingston, Jamaica",West Indies,bat
1433364,,2024-05-26,South Africa,West Indies,"Sabina Park, Kingston, Jamaica",South Africa,bat
1433367,,2024-08-23,South Africa,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field
1433368,,2024-08-25,West Indies,South Africa,"Brian Lara Stadium, Tarouba, Trinidad",South Africa,field
1433369,,2024-08-27,South Africa,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field
1433373,,2024-11-09,West Indies,England,"Kensington Oval, Bridgetown, Barbados",England,field
1433374,,2024-11-10,West Indies,England,"Kensington Oval, Bridgetown, Barbados",England,field
1433375,,2024-11-14,West Indies,England,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",England,field
1433376,,2024-11-16,England,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,field
1433377,,2024-11-17,West Indies,England,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",England,field
1433383,,2024-12-15,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field
1433384,,2024-12-17,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field
1433385,,2024-12-19,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",Bangladesh,bat
1433772,,2024-05-28,Netherlands,Italy,"Sportpark Harga, Schiedam",Netherlands,bat
1433775,,2024-05-30,Italy,Netherlands,"Sportpark Harga, Schiedam",Italy,bat
1434155,,2024-05-24,Bulgaria,Gibraltar,"Moara Vlasiei Cricket Ground, Ilfov County",Gibraltar,field
1434157,,2024-05-24,Bulgaria,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Bulgaria,bat
1434160,,2024-05-25,Romania,Gibraltar,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,bat
1434161,,2024-05-26,Romania,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",Bulgaria,field
1434291,,2024-07-05,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",India,field
1434292,,2024-07-07,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",India,field
1434293,,2024-07-09,South Africa,India,"MA Chidambaram Stadium, Chepauk, Chennai",India,field
1435618,,2024-05-30,Rwanda,Cameroon,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat
1435620,,2024-05-30,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,bat
1435621,,2024-06-02,Kenya,Nigeria,"Gahanga B Ground, Rwanda",Nigeria,field
1435623,,2024-05-31,Uganda,Nigeria,"Gahanga B Ground, Rwanda",Nigeria,field
1435624,,2024-05-31,Botswana,Cameroon,"Gahanga International Cricket Stadium, Rwanda",Botswana,bat
1435625,,2024-05-31,Malawi,Rwanda,"Gahanga B Ground, Rwanda",Malawi,bat
1435626,,2024-06-01,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat
1435627,,2024-06-01,Kenya,Malawi,"Gahanga B Ground, Rwanda",Kenya,bat
1435628,,2024-06-01,Cameroon,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Cameroon,bat
1435630,,2024-06-03,Uganda,Malawi,"Gahanga International Cricket Stadium, Rwanda",Uganda,bat
1435632,,2024-06-03,Botswana,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Botswana,bat
1435633,,2024-06-03,Rwanda,Kenya,"Gahanga B Ground, Rwanda",Kenya,field
1435634,,2024-06-04,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat
1435635,,2024-06-04,Kenya,Uganda,"Gahanga B Ground, Rwanda",Kenya,bat
1435637,,2024-06-04,Cameroon,Malawi,"Gahanga B Ground, Rwanda",Cameroon,bat
1435638,,2024-06-05,Cameroon,Kenya,"Gahanga International Cricket Stadium, Rwanda",Cameroon,bat
1435639,,2024-06-05,Botswana,Malawi,"Gahanga B Ground, Rwanda",Malawi,field
1435640,,2024-06-05,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Uganda,bat
1435643,,2024-06-07,Uganda,Cameroon,Gahanga International Cricket Stadium. Rwanda,Uganda,bat
1435644,,2024-06-07,Nigeria,Malawi,"Gahanga B Ground, Rwanda",Malawi,field
1435645,,2024-06-07,Kenya,Botswana,"Gahanga B Ground, Rwanda",Kenya,bat
1435646,,2024-06-08,Cameroon,Malawi,"Gahanga B Ground, Rwanda",Cameroon,bat
1435647,,2024-06-08,Kenya,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field
1435648,,2024-06-08,Nigeria,Rwanda,"Gahanga B Ground, Rwanda",Nigeria,bat
1436471,,2024-06-09,Italy,Luxembourg,Roma Cricket Ground,Luxembourg,field
1436472,,2024-06-09,Portugal,Hungary,"Simar Cricket Ground, Rome",Hungary,field
1436473,,2024-06-09,France,Isle of Man,Roma Cricket Ground,Isle of Man,field
1436474,,2024-06-09,Austria,Romania,"Simar Cricket Ground, Rome",Austria,bat
